id,Transaction_Date,Store_ID,Prod_Num,Sale_Amount
18669,2022-05-03,736,105580-B,28.36
18670,2022-05-03,736,105550-B,17.70
18671,2022-05-03,736,105446-B,12.70
18672,2022-05-03,736,105742-B,25.45
18673,2022-05-03,736,105531-A,57.70
18674,2022-05-03,736,105786-A,33.10
18675,2022-05-03,738,105590-T,187.44
18676,2022-05-03,802,105672-B,26.52
18677,2022-05-03,803,105696-S,12.70
18678,2022-05-03,804,105360-T,188.20
18679,2022-05-03,804,105352-M,47.61
18680,2022-05-03,805,105682-A,29.30
18681,2022-05-03,806,105812-B,25.45
18682,2022-05-03,806,105436-S,4.32
18683,2022-05-03,808,105636-S,12.32
18684,2022-05-03,809,105774-M,12.12
18685,2022-05-03,810,105291-IT,114.71
18686,2022-05-03,810,105836-A,57.70
18687,2022-05-03,814,105431-M,24.28
18688,2022-05-03,814,105790-S,20.36
18689,2022-05-03,816,105903-T,183.48
18690,2022-05-03,816,105601-M,112.00
18691,2022-05-03,817,105253-IT,801.88
18692,2022-05-03,817,105295-IT,108.33
18693,2022-05-03,817,105609-S,20.36
18694,2022-05-03,817,105436-S,4.32
18695,2022-05-03,819,105672-B,26.52
18696,2022-05-03,819,105739-A,6.00
18697,2022-05-03,820,105521-M,24.20
18698,2022-05-03,821,105793-B,19.36
18699,2022-05-03,823,105492-S,17.70
18700,2022-05-03,823,105690-A,43.30
18701,2022-05-03,823,105385-M,27.52
18702,2022-05-03,824,105510-T,166.00
18703,2022-05-03,824,105864-M,13.13
18704,2022-05-03,825,105277-IT,272.24
18705,2022-05-03,827,105514-T,263.88
18706,2022-05-03,828,105275-IT,296.60
18707,2022-05-03,828,105538-IT,76.36
18708,2022-05-03,829,105902-T,134.56
18709,2022-05-03,829,105904-T,195.30
18710,2022-05-03,830,105445-T,178.60
18711,2022-05-03,831,105270-IT,336.48
18712,2022-05-03,831,105893-M,28.36
18713,2022-05-03,833,105627-S,2.88
18714,2022-05-03,834,105814-A,26.40
18715,2022-05-03,834,105606-M,27.52
18716,2022-05-03,834,105503-S,9.45
18717,2022-05-03,835,105700-IT,131.07
18718,2022-05-03,835,105606-M,27.52
18719,2022-05-03,838,105593-S,20.36
18720,2022-05-03,839,105809-S,9.95
18721,2022-05-03,840,105399-A,112.00
18722,2022-05-03,840,105600-S,9.95
18723,2022-05-03,841,105282-IT,237.28
18724,2022-05-03,844,105757-T,204.58
18725,2022-05-03,845,105319-IT,30.16
18726,2022-05-03,847,105255-IT,771.36
18727,2022-05-03,848,105653-M,11.00
18728,2022-05-03,849,105828-B,20.36
18729,2022-05-03,850,105274-IT,296.60
18730,2022-05-03,850,105702-T,253.40
18731,2022-05-03,850,105407-T,223.80
18732,2022-05-03,853,105320-IT,30.16
18733,2022-05-03,865,105525-T,204.58
18734,2022-05-03,866,105462-IT,109.22
18735,2022-05-03,866,105559-S,10.16
18736,2022-05-03,866,105499-M,12.30
18737,2022-05-03,866,105407-T,223.80
18738,2022-05-03,870,105253-IT,801.88
18739,2022-05-03,871,105707-S,5.24
18740,2022-05-03,871,105904-T,195.30
18741,2022-05-03,871,105823-M,5.00
18742,2022-05-03,901,105571-M,52.40
18743,2022-05-03,902,105734-M,57.12
18744,2022-05-03,905,105540-IT,69.11
18745,2022-05-03,907,105541-IT,68.88
18746,2022-05-03,907,105895-T,195.09
18747,2022-05-03,907,105809-S,9.95
18748,2022-05-03,908,105256-IT,752.82
18749,2022-05-03,909,105423-M,40.55
18750,2022-05-03,909,105431-M,24.28
18751,2022-05-03,910,105414-S,6.02
18752,2022-05-03,911,105348-IT,29.81
18753,2022-05-04,701,105570-M,36.15
18754,2022-05-04,702,105649-A,57.12
18755,2022-05-04,703,105291-IT,114.71
18756,2022-05-04,704,105437-T,187.25
18757,2022-05-04,704,105321-IT,28.88
18758,2022-05-04,705,105441-S,7.85
18759,2022-05-04,705,105497-M,61.14
18760,2022-05-04,705,105769-B,17.70
18761,2022-05-04,705,105698-IT,683.36
18762,2022-05-04,708,105589-M,23.44
18763,2022-05-04,709,105335-IT,1257.12
18764,2022-05-04,709,105793-B,19.36
18765,2022-05-04,709,105437-T,187.25
18766,2022-05-04,711,105852-S,4.24
18767,2022-05-04,712,105560-M,8.00
18768,2022-05-04,714,105837-S,12.40
18769,2022-05-04,714,105407-T,223.80
18770,2022-05-04,715,105479-A,20.36
18771,2022-05-04,717,105631-A,6.00
18772,2022-05-04,717,105405-M,61.14
18773,2022-05-04,718,105604-T,122.21
18774,2022-05-04,718,105531-A,57.70
18775,2022-05-04,719,105498-M,39.72
18776,2022-05-04,720,105725-M,23.44
18777,2022-05-04,720,105523-M,12.15
18778,2022-05-04,721,105862-M,19.36
18779,2022-05-04,722,105907-S,6.02
18780,2022-05-04,724,105553-T,134.80
18781,2022-05-04,724,105431-M,24.28
18782,2022-05-04,726,105466-S,9.95
18783,2022-05-04,728,105693-B,27.52
18784,2022-05-04,728,105839-A,19.36
18785,2022-05-04,729,105716-S,12.70
18786,2022-05-04,729,105795-S,6.02
18787,2022-05-04,733,105349-M,8.00
18788,2022-05-04,733,105603-T,178.80
18789,2022-05-04,734,105335-IT,1257.12
18790,2022-05-04,734,105872-T,97.74
18791,2022-05-04,734,105507-A,40.55
18792,2022-05-04,735,105320-IT,30.16
18793,2022-05-04,736,105256-IT,752.82
18794,2022-05-04,736,105333-IT,1292.00
18795,2022-05-04,736,105281-IT,238.56
18796,2022-05-04,736,105698-IT,683.36
18797,2022-05-04,736,105248-IT,883.48
18798,2022-05-04,736,105849-B,12.70
18799,2022-05-04,736,105474-A,6.00
18800,2022-05-04,736,105526-S,19.36
18801,2022-05-04,736,105445-T,178.60
18802,2022-05-04,736,105391-T,205.80
18803,2022-05-04,736,105633-B,24.20
18804,2022-05-04,736,105611-S,2.40
18805,2022-05-04,736,105442-A,63.70
18806,2022-05-04,736,105794-S,2.40
18807,2022-05-04,736,105365-T,221.48
18808,2022-05-04,736,105733-A,65.50
18809,2022-05-04,736,105486-S,19.36
18810,2022-05-04,736,105595-S,12.40
18811,2022-05-04,736,105400-B,76.40
18812,2022-05-04,736,105761-T,171.98
18813,2022-05-04,736,105598-T,206.16
18814,2022-05-04,736,105762-B,58.92
18815,2022-05-04,736,105898-B,58.92
18816,2022-05-04,736,105439-M,48.00
18817,2022-05-04,736,105469-M,14.60
18818,2022-05-04,736,105385-M,27.52
18819,2022-05-04,736,105735-M,44.40
18820,2022-05-04,736,105516-M,18.00
18821,2022-05-04,736,105663-M,52.96
18822,2022-05-04,736,105676-A,6.00
18823,2022-05-04,736,105842-B,15.24
18824,2022-05-04,736,105678-A,12.30
18825,2022-05-04,736,105364-S,17.70
18826,2022-05-04,736,105501-A,52.40
18827,2022-05-04,736,105577-T,215.77
18828,2022-05-04,736,105748-S,2.88
18829,2022-05-04,736,105641-A,26.52
18830,2022-05-04,736,105846-B,25.45
18831,2022-05-04,736,105785-B,47.52
18832,2022-05-04,736,105719-B,20.36
18833,2022-05-04,736,105600-S,9.95
18834,2022-05-04,736,105513-A,57.12
18835,2022-05-04,736,105644-A,16.60
18836,2022-05-04,737,105897-T,179.39
18837,2022-05-04,737,105497-M,61.14
18838,2022-05-04,737,105512-B,28.92
18839,2022-05-04,738,105278-IT,272.24
18840,2022-05-04,738,105821-S,2.40
18841,2022-05-04,802,105602-S,8.45
18842,2022-05-04,802,105601-M,112.00
18843,2022-05-04,804,105700-IT,131.07
18844,2022-05-04,806,105323-IT,28.69
18845,2022-05-04,808,105696-S,12.70
18846,2022-05-04,808,105496-M,28.92
18847,2022-05-04,809,105905-T,245.47
18848,2022-05-04,809,105512-B,28.92
18849,2022-05-04,813,105354-T,133.10
18850,2022-05-04,814,105699-IT,32.11
18851,2022-05-04,815,105812-B,25.45
18852,2022-05-04,816,105323-IT,28.69
18853,2022-05-04,817,105339-IT,1161.14
18854,2022-05-04,817,105517-S,7.85
18855,2022-05-04,818,105312-IT,68.88
18856,2022-05-04,818,105801-A,24.28
18857,2022-05-04,819,105338-IT,1317.70
18858,2022-05-04,819,105901-T,233.92
18859,2022-05-04,820,105260-IT,652.90
18860,2022-05-04,820,105302-IT,77.36
18861,2022-05-04,820,105362-B,17.70
18862,2022-05-04,821,105267-IT,355.92
18863,2022-05-04,821,105734-M,57.12
18864,2022-05-04,822,105666-A,27.61
18865,2022-05-04,823,105860-B,20.32
18866,2022-05-04,824,105296-IT,107.06
18867,2022-05-04,827,105288-IT,119.81
18868,2022-05-04,827,105497-M,61.14
18869,2022-05-04,828,105254-IT,798.80
18870,2022-05-04,829,105290-IT,114.71
18871,2022-05-04,830,105367-M,52.40
18872,2022-05-04,831,105519-A,44.50
18873,2022-05-04,832,105500-S,20.36
18874,2022-05-04,835,105614-A,20.36
18875,2022-05-04,835,105906-S,9.09
18876,2022-05-04,837,105615-B,28.92
18877,2022-05-04,837,105439-M,48.00
18878,2022-05-04,838,105913-T,280.28
18879,2022-05-04,838,105598-T,206.16
18880,2022-05-04,839,105437-T,187.25
18881,2022-05-04,841,105288-IT,119.81
18882,2022-05-04,843,105693-B,27.52
18883,2022-05-04,844,105508-S,9.09
18884,2022-05-04,845,105480-M,12.00
18885,2022-05-04,846,105337-IT,1301.88
18886,2022-05-04,847,105707-S,5.24
18887,2022-05-04,847,105724-T,191.95
18888,2022-05-04,848,105575-T,165.50
18889,2022-05-04,849,105457-IT,29.81
18890,2022-05-04,849,105559-S,10.16
18891,2022-05-04,851,105658-B,20.36
18892,2022-05-04,853,105503-S,9.45
18893,2022-05-04,865,105315-IT,34.43
18894,2022-05-04,866,105292-IT,113.82
18895,2022-05-04,867,105362-B,17.70
18896,2022-05-04,867,105860-B,20.32
18897,2022-05-04,868,105474-A,6.00
18898,2022-05-04,869,105814-A,26.40
18899,2022-05-04,869,105506-B,17.70
18900,2022-05-04,870,105560-M,8.00
18901,2022-05-04,870,105735-M,44.40
18902,2022-05-04,901,105736-M,20.36
18903,2022-05-04,905,105439-M,48.00
18904,2022-05-04,908,105252-IT,815.00
18905,2022-05-04,908,105825-S,9.09
18906,2022-05-04,909,105673-T,232.40
18907,2022-05-04,910,105890-T,232.12
18908,2022-05-05,701,105378-T,155.60
18909,2022-05-05,702,105412-S,9.45
18910,2022-05-05,703,105841-S,4.32
18911,2022-05-05,704,105427-S,10.16
18912,2022-05-05,705,105761-T,171.98
18913,2022-05-05,705,105329-IT,1061.14
18914,2022-05-05,706,105492-S,17.70
18915,2022-05-05,706,105484-A,28.92
18916,2022-05-05,706,105308-IT,75.42
18917,2022-05-05,707,105510-T,166.00
18918,2022-05-05,707,105604-T,122.21
18919,2022-05-05,709,105759-T,241.40
18920,2022-05-05,709,105875-T,233.92
18921,2022-05-05,710,105327-IT,1257.12
18922,2022-05-05,710,105315-IT,34.43
18923,2022-05-05,712,105521-M,24.20
18924,2022-05-05,716,105667-M,7.00
18925,2022-05-05,717,105453-T,159.58
18926,2022-05-05,719,105700-IT,131.07
18927,2022-05-05,719,105911-T,280.28
18928,2022-05-05,720,105412-S,9.45
18929,2022-05-05,721,105389-S,12.40
18930,2022-05-05,721,105744-T,111.60
18931,2022-05-05,721,105828-B,20.36
18932,2022-05-05,723,105700-IT,131.07
18933,2022-05-05,723,105558-M,8.00
18934,2022-05-05,723,105795-S,6.02
18935,2022-05-05,724,105332-IT,1250.96
18936,2022-05-05,724,105748-S,2.88
18937,2022-05-05,725,105325-IT,1717.70
18938,2022-05-05,727,105421-S,9.95
18939,2022-05-05,728,105253-IT,801.88
18940,2022-05-05,728,105753-M,63.70
18941,2022-05-05,729,105320-IT,30.16
18942,2022-05-05,731,105438-A,28.92
18943,2022-05-05,731,105678-A,12.30
18944,2022-05-05,732,105533-M,26.40
18945,2022-05-05,733,105307-IT,75.88
18946,2022-05-05,734,105258-IT,701.88
18947,2022-05-05,734,105386-M,25.00
18948,2022-05-05,736,105331-IT,1294.30
18949,2022-05-05,736,105281-IT,238.56
18950,2022-05-05,736,105254-IT,798.80
18951,2022-05-05,736,105321-IT,28.88
18952,2022-05-05,736,105328-IT,1250.96
18953,2022-05-05,736,105750-IT,34.14
18954,2022-05-05,736,105282-IT,237.28
18955,2022-05-05,736,105317-IT,33.13
18956,2022-05-05,736,105730-B,26.52
18957,2022-05-05,736,105787-A,48.96
18958,2022-05-05,736,105379-A,28.00
18959,2022-05-05,736,105780-B,25.45
18960,2022-05-05,736,105630-B,40.36
18961,2022-05-05,736,105731-B,17.70
18962,2022-05-05,736,105659-A,48.00
18963,2022-05-05,736,105390-A,8.00
18964,2022-05-05,736,105393-B,43.13
18965,2022-05-05,736,105666-A,27.61
18966,2022-05-05,736,105522-A,7.00
18967,2022-05-05,736,105905-T,245.47
18968,2022-05-05,736,105827-A,24.28
18969,2022-05-05,736,105733-A,65.50
18970,2022-05-05,736,105486-S,19.36
18971,2022-05-05,736,105675-B,28.92
18972,2022-05-05,736,105878-S,13.13
18973,2022-05-05,736,105881-B,17.70
18974,2022-05-05,736,105832-S,14.32
18975,2022-05-05,736,105545-T,157.28
18976,2022-05-05,736,105404-M,19.48
18977,2022-05-05,736,105669-M,12.00
18978,2022-05-05,736,105624-M,57.12
18979,2022-05-05,736,105406-M,57.12
18980,2022-05-05,736,105753-M,63.70
18981,2022-05-05,736,105590-T,187.44
18982,2022-05-05,736,105546-T,212.32
18983,2022-05-05,736,105573-B,76.52
18984,2022-05-05,736,105829-T,215.77
18985,2022-05-05,736,105871-B,127.52
18986,2022-05-05,736,105767-S,12.88
18987,2022-05-05,736,105692-S,10.16
18988,2022-05-05,736,105604-T,122.21
18989,2022-05-05,736,105892-B,17.70
18990,2022-05-05,736,105603-T,178.80
18991,2022-05-05,736,105744-T,111.60
18992,2022-05-05,736,105697-A,15.35
18993,2022-05-05,736,105749-T,217.34
18994,2022-05-05,736,105695-T,228.77
18995,2022-05-05,736,105890-T,232.12
18996,2022-05-05,736,105515-A,26.52
18997,2022-05-05,737,105761-T,171.98
18998,2022-05-05,739,105724-T,191.95
18999,2022-05-05,739,105544-T,214.32
19000,2022-05-05,801,105263-IT,379.40
19001,2022-05-05,802,105463-IT,265.07
19002,2022-05-05,802,105503-S,9.45
19003,2022-05-05,803,105666-A,27.61
19004,2022-05-05,805,105336-IT,1317.70
19005,2022-05-05,806,105852-S,4.24
19006,2022-05-05,807,105659-A,48.00
19007,2022-05-05,807,105827-A,24.28
19008,2022-05-05,807,105692-S,10.16
19009,2022-05-05,808,105776-A,24.20
19010,2022-05-05,810,105644-A,16.60
19011,2022-05-05,811,105428-M,65.50
19012,2022-05-05,812,105809-S,9.95
19013,2022-05-05,812,105368-T,189.00
19014,2022-05-05,815,105777-A,61.14
19015,2022-05-05,815,105530-B,20.36
19016,2022-05-05,817,105578-S,9.09
19017,2022-05-05,820,105420-S,20.36
19018,2022-05-05,823,105675-B,28.92
19019,2022-05-05,826,105478-B,17.70
19020,2022-05-05,828,105625-M,51.96
19021,2022-05-05,829,105303-IT,76.86
19022,2022-05-05,831,105394-A,50.96
19023,2022-05-05,832,105426-M,10.10
19024,2022-05-05,832,105385-M,27.52
19025,2022-05-05,834,105423-M,40.55
19026,2022-05-05,835,105412-S,9.45
19027,2022-05-05,838,105311-IT,69.90
19028,2022-05-05,839,105560-M,8.00
19029,2022-05-05,839,105372-S,7.85
19030,2022-05-05,840,105396-S,17.70
19031,2022-05-05,840,105403-T,214.32
19032,2022-05-05,844,105912-T,280.28
19033,2022-05-05,845,105667-M,7.00
19034,2022-05-05,846,105595-S,12.40
19035,2022-05-05,848,105425-M,66.00
19036,2022-05-05,849,105553-T,134.80
19037,2022-05-05,849,105860-B,20.32
19038,2022-05-05,850,105744-T,111.60
19039,2022-05-05,852,105769-B,17.70
19040,2022-05-05,865,105527-T,228.30
19041,2022-05-05,865,105737-T,115.28
19042,2022-05-05,866,105317-IT,33.13
19043,2022-05-05,867,105283-IT,237.28
19044,2022-05-05,867,105315-IT,34.43
19045,2022-05-05,869,105861-T,116.20
19046,2022-05-05,870,105273-IT,303.52
19047,2022-05-05,870,105536-M,40.55
19048,2022-05-05,871,105777-A,61.14
19049,2022-05-05,871,105522-A,7.00
19050,2022-05-05,872,105431-M,24.28
19051,2022-05-05,872,105649-A,57.12
19052,2022-05-05,901,105333-IT,1292.00
19053,2022-05-05,901,105778-A,34.64
19054,2022-05-05,902,105306-IT,76.36
19055,2022-05-05,902,105400-B,76.40
19056,2022-05-05,903,105788-A,57.12
19057,2022-05-05,904,105814-A,26.40
19058,2022-05-05,904,105448-M,6.00
19059,2022-05-05,905,105702-T,253.40
19060,2022-05-05,907,105315-IT,34.43
19061,2022-05-05,907,105789-A,28.36
19062,2022-05-05,911,105275-IT,296.60
19063,2022-05-06,701,105673-T,232.40
19064,2022-05-06,703,105414-S,6.02
19065,2022-05-06,705,105354-T,133.10
19066,2022-05-06,705,105603-T,178.80
19067,2022-05-06,705,105342-IT,961.14
19068,2022-05-06,705,105290-IT,114.71
19069,2022-05-06,705,105308-IT,75.42
19070,2022-05-06,707,105296-IT,107.06
19071,2022-05-06,708,105839-A,19.36
19072,2022-05-06,709,105258-IT,701.88
19073,2022-05-06,709,105261-IT,622.32
19074,2022-05-06,709,105293-IT,113.43
19075,2022-05-06,709,105624-M,57.12
19076,2022-05-06,710,105540-IT,69.11
19077,2022-05-06,711,105752-T,171.90
19078,2022-05-06,711,105377-A,5.00
19079,2022-05-06,714,105518-M,20.36
19080,2022-05-06,715,105290-IT,114.71
19081,2022-05-06,716,105756-T,206.16
19082,2022-05-06,717,105806-S,7.85
19083,2022-05-06,717,105729-A,12.15
19084,2022-05-06,720,105530-B,20.36
19085,2022-05-06,721,105775-T,201.80
19086,2022-05-06,722,105682-A,29.30
19087,2022-05-06,724,105662-T,132.30
19088,2022-05-06,724,105825-S,9.09
19089,2022-05-06,725,105289-IT,119.28
19090,2022-05-06,725,105275-IT,296.60
19091,2022-05-06,725,105465-A,23.44
19092,2022-05-06,726,105659-A,48.00
19093,2022-05-06,726,105487-S,9.95
19094,2022-05-06,727,105407-T,223.80
19095,2022-05-06,728,105743-T,52.90
19096,2022-05-06,729,105464-M,13.00
19097,2022-05-06,729,105677-A,61.14
19098,2022-05-06,730,105257-IT,715.00
19099,2022-05-06,730,105426-M,10.10
19100,2022-05-06,732,105289-IT,119.28
19101,2022-05-06,734,105904-T,195.30
19102,2022-05-06,734,105564-S,12.12
19103,2022-05-06,735,105305-IT,76.36
19104,2022-05-06,735,105873-T,96.28
19105,2022-05-06,736,105260-IT,652.90
19106,2022-05-06,736,105299-IT,101.96
19107,2022-05-06,736,105258-IT,701.88
19108,2022-05-06,736,105336-IT,1317.70
19109,2022-05-06,736,105461-IT,132.90
19110,2022-05-06,736,105273-IT,303.52
19111,2022-05-06,736,105294-IT,108.33
19112,2022-05-06,736,105914-IT,72.87
19113,2022-05-06,736,105308-IT,75.42
19114,2022-05-06,736,105277-IT,272.24
19115,2022-05-06,736,105672-B,26.52
19116,2022-05-06,736,105387-A,27.52
19117,2022-05-06,736,105673-T,232.40
19118,2022-05-06,736,105896-T,253.16
19119,2022-05-06,736,105694-S,7.85
19120,2022-05-06,736,105789-A,28.36
19121,2022-05-06,736,105510-T,166.00
19122,2022-05-06,736,105876-T,233.92
19123,2022-05-06,736,105755-A,57.70
19124,2022-05-06,736,105528-A,24.28
19125,2022-05-06,736,105359-B,23.44
19126,2022-05-06,736,105887-T,244.90
19127,2022-05-06,736,105805-T,88.42
19128,2022-05-06,736,105674-T,193.25
19129,2022-05-06,736,105895-T,195.09
19130,2022-05-06,736,105483-B,12.12
19131,2022-05-06,736,105832-S,14.32
19132,2022-05-06,736,105380-M,28.92
19133,2022-05-06,736,105691-M,39.75
19134,2022-05-06,736,105646-M,57.70
19135,2022-05-06,736,105601-M,112.00
19136,2022-05-06,736,105735-M,44.40
19137,2022-05-06,736,105454-M,14.00
19138,2022-05-06,736,105363-M,19.48
19139,2022-05-06,736,105639-M,39.75
19140,2022-05-06,736,105572-B,24.28
19141,2022-05-06,736,105715-A,39.75
19142,2022-05-06,736,105500-S,20.36
19143,2022-05-06,736,105912-T,280.28
19144,2022-05-06,736,105623-A,50.96
19145,2022-05-06,736,105604-T,122.21
19146,2022-05-06,736,105613-T,219.30
19147,2022-05-06,736,105371-T,216.90
19148,2022-05-06,736,105449-A,24.20
19149,2022-05-06,736,105795-S,6.02
19150,2022-05-06,736,105908-T,186.97
19151,2022-05-06,736,105504-A,32.64
19152,2022-05-06,736,105582-B,45.45
19153,2022-05-06,736,105446-B,12.70
19154,2022-05-06,736,105835-B,19.36
19155,2022-05-06,736,105664-A,12.12
19156,2022-05-06,736,105810-A,11.00
19157,2022-05-06,801,105494-T,157.28
19158,2022-05-06,805,105734-M,57.12
19159,2022-05-06,806,105852-S,4.24
19160,2022-05-06,807,105777-A,61.14
19161,2022-05-06,808,105658-B,20.36
19162,2022-05-06,809,105786-A,33.10
19163,2022-05-06,811,105577-T,215.77
19164,2022-05-06,812,105575-T,165.50
19165,2022-05-06,815,105628-M,24.28
19166,2022-05-06,816,105811-A,24.28
19167,2022-05-06,816,105432-S,6.02
19168,2022-05-06,817,105722-S,12.12
19169,2022-05-06,817,105645-B,27.52
19170,2022-05-06,818,105675-B,28.92
19171,2022-05-06,820,105527-T,228.30
19172,2022-05-06,820,105375-S,6.85
19173,2022-05-06,821,105433-M,32.64
19174,2022-05-06,822,105492-S,17.70
19175,2022-05-06,822,105500-S,20.36
19176,2022-05-06,823,105283-IT,237.28
19177,2022-05-06,824,105831-B,20.36
19178,2022-05-06,825,105431-M,24.28
19179,2022-05-06,826,105398-A,52.96
19180,2022-05-06,826,105714-T,152.40
19181,2022-05-06,830,105809-S,9.95
19182,2022-05-06,831,105443-M,9.09
19183,2022-05-06,834,105677-A,61.14
19184,2022-05-06,834,105593-S,20.36
19185,2022-05-06,835,105350-T,144.00
19186,2022-05-06,836,105521-M,24.20
19187,2022-05-06,837,105520-S,10.10
19188,2022-05-06,837,105595-S,12.40
19189,2022-05-06,838,105723-S,6.52
19190,2022-05-06,839,105341-IT,1763.70
19191,2022-05-06,842,105352-M,47.61
19192,2022-05-06,843,105622-T,52.90
19193,2022-05-06,845,105869-B,25.45
19194,2022-05-06,845,105829-T,215.77
19195,2022-05-06,846,105258-IT,701.88
19196,2022-05-06,846,105839-A,19.36
19197,2022-05-06,848,105547-A,24.00
19198,2022-05-06,849,105863-M,48.96
19199,2022-05-06,849,105751-M,26.52
19200,2022-05-06,850,105486-S,19.36
19201,2022-05-06,850,105608-A,12.15
19202,2022-05-06,850,105578-S,9.09
19203,2022-05-06,851,105598-T,206.16
19204,2022-05-06,853,105489-S,2.40
19205,2022-05-06,853,105705-S,20.36
19206,2022-05-06,866,105676-A,6.00
19207,2022-05-06,866,105795-S,6.02
19208,2022-05-06,867,105475-M,29.30
19209,2022-05-06,868,105684-M,34.64
19210,2022-05-06,869,105906-S,9.09
19211,2022-05-06,869,105674-T,193.25
19212,2022-05-06,869,105369-T,228.30
19213,2022-05-06,871,105437-T,187.25
19214,2022-05-06,872,105609-S,20.36
19215,2022-05-06,901,105273-IT,303.52
19216,2022-05-06,901,105675-B,28.92
19217,2022-05-06,901,105497-M,61.14
19218,2022-05-06,902,105374-B,20.36
19219,2022-05-06,902,105471-S,7.85
19220,2022-05-06,904,105424-T,192.26
19221,2022-05-06,904,105575-T,165.50
19222,2022-05-06,905,105725-M,23.44
19223,2022-05-06,906,105698-IT,683.36
19224,2022-05-06,906,105803-IT,141.99
19225,2022-05-06,907,105345-IT,120.82
19226,2022-05-06,908,105517-S,7.85
19227,2022-05-06,909,105551-T,188.12
19228,2022-05-06,910,105356-S,13.13
19229,2022-05-06,911,105728-T,111.60
19230,2022-05-07,702,105578-S,9.09
19231,2022-05-07,702,105341-IT,1763.70
19232,2022-05-07,704,105452-M,28.00
19233,2022-05-07,705,105829-T,215.77
19234,2022-05-07,709,105265-IT,375.24
19235,2022-05-07,709,105740-T,165.50
19236,2022-05-07,711,105507-A,40.55
19237,2022-05-07,712,105825-S,9.09
19238,2022-05-07,713,105541-IT,68.88
19239,2022-05-07,713,105315-IT,34.43
19240,2022-05-07,714,105443-M,9.09
19241,2022-05-07,714,105682-A,29.30
19242,2022-05-07,715,105300-IT,77.81
19243,2022-05-07,717,105270-IT,336.48
19244,2022-05-07,718,105591-S,9.95
19245,2022-05-07,719,105875-T,233.92
19246,2022-05-07,722,105305-IT,76.36
